-0.8546628606716578 -0.3210663160527261 0.4080046755674128 
-0.8550848161909168 -0.3099402728828221 0.4156524802825889 
-0.8553393714556471 -0.29870447986059 0.4232850025090339 
-0.8554249392331249 -0.287362438170936 0.4308955818599901 
-0.8553401398732764 -0.2759178231347581 0.4384775934961106 
-0.8550838009209388 -0.264374476934283 0.4460244716922208 
-0.8546549555466768 -0.2527364008642428 0.4535297329147192 
-0.8540528398539761 -0.2410077471899205 0.4609869982242428 
-0.8532768891362397 -0.229192810694119 0.4683900148296408 
-0.8523267331710034 -0.2172960199943889 0.4757326766332571 
-0.8512021906508763 -0.2053219287094447 0.4830090436235978 
-0.8499032628606217 -0.1932752065496929 0.4902133599893443 
-0.8484301267173503 -0.1811606304013445 0.4973400708478741 
-0.8467831272958779 -0.1689830754668654 0.5043838375015329 
-0.844962769963827 -0.156747506516747 0.5113395511554323 
-0.8429697122510688 -0.1444589692989941 0.5182023450510647 
-0.8408047555756609 -0.1321225821435924 0.5249676049901201 
-0.8384688369437027 -0.1197435277898011 0.5316309782421712 
-0.8359630207336552 -0.1073270454546525 0.5381883808480419 
-0.833288490666967 -0.09487842315183892 0.5446360033473628 
-0.8304465420564857 -0.08240299026140431 0.5509703149738689 
-0.8274385744130373 -0.06990611033663752 0.5571880663751895 
-0.8242660844745315 -0.05739317416600742 0.5632862909251162 
-0.8209306597184762 -0.04486959299382298 0.5692623047056216 
-0.8174339723895391 -0.03234079196680675 0.5751137052430745 
-0.8137777740752004 -0.01981220371135693 0.5808383690884339 
-0.8099638908405086 -0.007289262033740349 0.5864344483346012 
-0.8059942189229332 0.005222604294371912 0.591900366165789 
-0.8018707209758685 0.01771797769868717 0.5972348115338805 
-0.7975954228382794 0.03019145794589669 0.6024367330554531 
-0.7931704107980612 0.04263766829832816 0.6075053322206454 
-0.7885978293080336 0.05505126170659367 0.6124400560015401 
-0.7838798791062263 0.06742692706304355 0.6172405889434387 
-0.7790188156862571 0.079759395533958 0.6219068448174846 
-0.7740169480592319 0.09204344698298621 0.6264389579077618 
-0.7688766377456395 0.1042739164924778 0.6308372740004197 
-0.7636002979341949 0.1164457009832713 0.6351023411367046 
-0.7581903927443963 0.1285537659273049 0.6392349001861568 
-0.7526494365306453 0.140593152141297 0.6432358752907646 
-0.7469799931680169 0.1525589826438292 0.6471063642256883 
-0.7411846752630552 0.1644464695525771 0.6508476287172695 
-0.73526614323715 0.17625092099332 0.6544610847546042 
-0.7292271042350336 0.1879677479877849 0.6579482929268743 
-0.7230703108165155 0.1995924712834583 0.661310948815056 
-0.7167985593956744 0.2111207280852768 0.6645508734634457 
-0.7104146883981121 0.2225482786467227 0.6676700039537452 
-0.7039215761136702 0.2338710126756884 0.6706703841021269 
-0.6973221382283785 0.2450849555106885 0.6735541552977947 
-0.6906193250264716 0.2561862740215196 0.6763235474999756 
-0.683816118259535 0.2671712821900692 0.6789808704090095 
-0.6769155276861782 0.2780364463280253 0.681528504826193 
-0.6699205872914943 0.2887783898903409 0.6839688942162221 
-0.6628343512010257 0.2993938978459961 0.6863045364854415 
-0.6556598893089083 0.3098799205708422 0.6885379759885716 
-0.6484002826442904 0.3202335772310091 0.6906717957761384 
-0.6410586185039665 0.3304521586294723 0.6927086100943947 
