19741.6 -2.44548e-05 2413.26 -0.765381 -6.35214e-08 3.10741 
18856.9 -7.54649e-05 4751.01 -1.54111 -1.95988e-07 2.96286 
17368.5 -0.000130322 6935.4 -2.3392 -3.38349e-07 2.70426 
15255.2 -0.000190586 8867.78 -3.17008 -4.94542e-07 2.29958 
12488.8 -0.000258676 10415.8 -4.04016 -6.70596e-07 1.69038 
9041.08 -0.000338564 11385.1 -4.93982 -8.76197e-07 0.768875 
4909.51 -0.00043736 11465.6 -5.7987 -1.12795e-06 -0.67093 
216.871 -0.000569229 10123.9 -6.3065 -1.45616e-06 -3.01879 
-4391.03 -0.000764464 6473.54 -5.22035 -1.91489e-06 -6.69483 
-6678.53 -0.00103562 0.0255689 -0.000112281 -2.51752e-06 -9.46182 
