0.956797573699536,0.293561190340149
0.956794842762525,0.293560352450318
0.956786649756818,0.293557838798192
0.956772994098760,0.293553649434788
0.956753874815014,0.293547784445797
0.956729290544155,0.293540243947906
0.956699239537275,0.293531028087481
0.956663719657979,0.293520137040562
0.956622728382539,0.293507571012684
0.956576262803270,0.293493330234106
0.956524319623071,0.293477414965393
0.956466895161301,0.293459825491041
0.956403985356643,0.293440562116127
0.956335585767099,0.293419625166310
0.956261691569995,0.293397014987833
0.956182297561978,0.293372731947521
0.956097398159015,0.293346776432780
0.956006987403028,0.293319148845930
0.955911058961699,0.293289849602730
0.955809606120657,0.293258879139591
0.955702621799205,0.293226237901465
0.955590098550608,0.293191926341615
0.955472028562089,0.293155944921613
0.955348403654837,0.293118294111340
0.955219215283997,0.293078974388990
0.955084454538678,0.293037986241063
0.954944112145448,0.292995330160294
0.954798178492552,0.292951006630272
0.954646643586877,0.292905016149994
0.954489497084946,0.292857359217101
0.954326728301850,0.292808036322755
0.954158326211251,0.292757047951637
0.953984279445375,0.292704394581953
0.953804576295019,0.292650076685427
0.953619204709550,0.292594094727305
0.953428152296900,0.292536449166356
0.953231406323572,0.292477140454868
0.953028953719771,0.292416169036327
0.952820781127698,0.292353535322449
0.952606874822164,0.292289239727955
0.952387220754679,0.292223282652535
0.952161804571435,0.292155664472950
0.951930611613302,0.292086385543028
0.951693626915831,0.292015446193667
0.951450835209253,0.291942846732837
0.951202220918480,0.291868587445575
0.950947768163101,0.291792668593987
0.950687460757387,0.291715090417250
0.950421282210289,0.291635853131611
0.950149215732094,0.291554956928090
0.949871244310548,0.291472401945068
0.949587350587798,0.291388188309260
0.949297516917754,0.291302316118136
0.949001725395988,0.291214785429916
0.948699957859735,0.291125596263571
0.948392195887887,0.291034748598821
0.948078420801001,0.290942242376138
0.947758613661293,0.290848077496744
0.947432755272641,0.290752253822613
0.947100826180582,0.290654771176467
0.946762806672316,0.290555629341781
0.946418676776705,0.290454828062778
0.946068416269369,0.290352367043143
0.945712004779856,0.290248245917672
0.945349421636937,0.290142464289610
0.944980645916188,0.290035021721087
0.944605656490878,0.289925917720654
0.944224432031976,0.289815151743288
0.943836951008146,0.289702723190389
0.943443191685749,0.289588631409783
0.943043132128842,0.289472875695718
0.942636750199178,0.289355455288865
