0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.128815305692678,-0.984252875717509,-0.121049137382782
-0.131514680275464,-0.982675714721969,-0.130584564814182
-0.134242727630402,-0.980874621829759,-0.140939229204207
-0.136989817836003,-0.978809999619113,-0.152199784674261
-0.139743644331692,-0.976434120652294,-0.164463132327216
-0.142488596371483,-0.973689302272265,-0.177837404796164
-0.145204992541850,-0.970505671647208,-0.192442852404350
-0.147868151775978,-0.966798449450379,-0.208412494420797
-0.150447280548163,-0.962464687347132,-0.225892322546496
-0.152904163319211,-0.957379420716808,-0.245040734629167
-0.155191662685701,-0.951391259635593,-0.266026725954079
-0.157252073596736,-0.944317562975762,-0.289026167682175
-0.159015443298966,-0.935939558827077,-0.314215262224816
-0.160398079289912,-0.925998136511978,-0.341760014244573
-0.161301635660657,-0.914191590137754,-0.371800375005999
-0.161613399562484,-0.900177362616634,-0.404427774657500
-0.161208672717522,-0.883580752637127,-0.439655339339649
-0.159956377392272,-0.864014333113807,-0.477381597367812
-0.157729034765309,-0.841111880248070,-0.517351289258624
-0.154417782410888,-0.814578944545874,-0.559120999049252
-0.149951816900769,-0.784257761132701,-0.602041706787230
-0.144319517524838,-0.750196818246127,-0.645272508909829
-0.137586115636091,-0.712707149802927,-0.687836157383399
-0.129901501408391,-0.672383173506552,-0.728715628978207
-0.121493166714727,-0.630071178936275,-0.766974393259306
-0.112643724501938,-0.586784561188024,-0.801869858569151
-0.103658081782489,-0.543584891098447,-0.832928849452739
-0.094829023992477,-0.501460563703860,-0.859967882690070
-0.086409648927763,-0.461232868706718,-0.883061500347939
-0.078597414698054,-0.423505496447748,-0.902477446189836
-0.071530036951113,-0.388656973222101,-0.918601769527801
-0.065290325232078,-0.356864404816463,-0.931871756201507
-0.059916012661758,-0.328143636991577,-0.942725742158692
-0.055411165116281,-0.302393335762938,-0.951571265469181
-0.051756931216306,-0.279435069055975,-0.958768617682469
-0.048920530160767,-0.259045738220967,-0.964625361079805
-0.046862177674102,-0.240981642338722,-0.969397639959668
-0.045540099078326,-0.224995038599054,-0.973295089878576
-0.044913964609819,-0.210844668654046,-0.976487204976693
-0.044947111118500,-0.198301766341314,-0.979109884879126
-0.045607865314252,-0.187152850048995,-0.981271488090842
-0.046870203713409,-0.177200314144353,-0.983058102388158
-0.048713895237779,-0.168261558840046,-0.984537964848223
-0.051124179425032,-0.160167173588691,-0.985765080930912
-0.054090931998975,-0.152758526959655,-0.986782145925127
-0.057607150988703,-0.145885020449024,-0.987622892081564
-0.061666453568970,-0.139401245220397,-0.988313989243919
-0.066259116199382,-0.133164365663463,-0.988876625893202
-0.071366080138426,-0.127032290301336,-0.989327892979104
-0.076950461003044,-0.120863642435619,-0.989682073440059
-0.082946813045461,-0.114521251504151,-0.989951872143047
-0.089250092068952,-0.107881875470099,-0.990149444281386
-0.095707742867836,-0.100857191730779,-0.990286753840182
-0.102105444167145,-0.093450191195192,-0.990374444357796
-0.107823889654634,-0.086294964102637,-0.990417683601353
-0.107823889654634,-0.086294964102637,-0.990417683601353
